rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
7,5,00:10:00,18010,18021,4,3,B,2,平球,0,2,831,556,1,730,342,676,497,660,568,593,349,742,330,,,,,0,0
7,6,00:10:00,18021,18031,4,3,D,2,推撲球,1,1,730,342,2,681,497,715,494,767,561,587,332,762,334,,,,,0,0
7,7,00:10:01,18031,18046,4,3,A,2,防守回抽,0,2,681,497,1,559,325,677,503,742,563,610,318,784,341,,,,,0,0
7,8,00:10:01,18046,18055,4,3,D,2,殺球,0,1,559,325,2,547,511,560,520,697,560,599,323,717,355,,,,,0,0
7,9,00:10:01,18055,18074,4,3,B,2,防守回抽,1,2,547,511,1,521,336,540,539,684,555,558,330,668,360,,,,,0,0
7,10,00:10:02,18074,18084,4,3,D,3,殺球,0,1,521,336,2,487,552,483,571,682,565,546,339,697,349,對手落地致勝,A,落地致勝,CD,0,0
8,1,00:10:18,18564,18591,5,3,D,1,發短球,1,2,0,0,2,634,442,656,529,528,490,629,316,654,356,,,,,0,0
8,2,00:10:19,18591,18601,5,3,B,2,小平球,0,2,634,442,1,637,371,656,528,545,472,635,318,645,364,,,,,0,0
8,3,00:10:20,18601,18614,5,3,D,2,小平球,0,1,637,371,1,699,510,656,528,567,453,637,322,647,375,,,,,0,0
8,4,00:10:20,18614,18627,5,3,A,2,推撲球,0,1,699,510,2,763,318,663,528,555,463,628,325,663,359,,,,,0,0
8,5,00:10:20,18627,18664,5,3,C,2,防守回挑,1,2,763,318,1,633,571,697,529,531,485,639,319,605,356,,,,,0,0
8,6,00:10:22,18664,18674,5,3,B,2,殺球,0,1,633,571,2,632,317,677,523,558,575,722,308,567,317,,,,,0,0
8,7,00:10:22,18674,18690,5,3,D,2,防守回抽,1,2,632,317,1,604,496,641,512,566,623,708,303,562,313,,,,,0,0
8,8,00:10:23,18690,18698,5,3,A,2,推撲球,0,1,604,496,2,503,317,616,502,542,606,708,308,569,310,,,,,0,0
8,9,00:10:23,18698,18716,5,3,D,2,防守回抽,1,2,503,317,1,461,479,624,505,524,587,730,313,539,310,,,,,0,0
8,10,00:10:23,18716,18724,5,3,A,2,推撲球,0,1,461,479,,497,317,549,495,525,558,705,315,516,315,,,,,0,0
8,11,00:10:24,18724,18748,5,3,D,3,防守回抽,1,2,497,317,2,513,406,507,490,517,551,680,321,499,313,掛網,D,對手掛網,,0,0
9,1,00:10:45,19373,19389,6,3,B,1,發短球,1,2,0,0,2,663,379,659,541,621,492,620,320,720,350,,,,,0,0
9,2,00:10:46,19389,19404,6,3,D,2,放小球,0,2,663,379,2,667,452,661,545,625,490,629,322,716,366,,,,,0,0
9,3,00:10:46,19404,19412,6,3,B,2,小平球,0,2,667,452,1,600,369,658,549,612,491,639,319,690,379,,,,,0,0
9,4,00:10:47,19412,19442,6,3,D,3,推撲球,0,1,600,369,2,139,348,659,548,615,488,621,324,640,374,未過網,D,對手未過網,,0,0
10,1,00:11:00,19824,19842,7,3,B,1,發短球,1,2,0,0,2,500,380,621,544,664,495,577,349,644,322,,,,,0,0
10,2,00:11:01,19842,19858,7,3,C,2,小平球,0,2,500,380,2,584,472,622,538,656,490,561,362,643,323,,,,,0,0
10,3,00:11:01,19858,19875,7,3,B,2,小平球,1,2,584,472,2,649,347,630,546,636,486,566,373,646,327,,,,,0,0
10,4,00:11:02,19875,19895,7,3,D,2,擋小球,0,2,649,347,2,788,442,633,543,614,500,592,362,676,330,,,,,0,0
10,5,00:11:03,19895,19938,7,3,B,2,放小球,0,2,788,442,2,694,406,689,548,709,479,563,331,704,330,,,,,0,0
11,1,00:11:20,20422,20430,8,3,B,1,發短球,1,2,0,0,2,757,377,661,540,621,492,622,324,715,349,,,,,0,0
11,2,00:11:21,20430,20440,8,3,D,2,放小球,1,2,757,377,2,713,431,662,545,633,485,628,325,706,364,,,,,0,0
11,3,00:11:21,20440,20451,8,3,B,2,小平球,0,2,713,431,1,623,382,655,545,678,464,640,319,719,378,,,,,0,0
11,4,00:11:21,20451,20468,8,3,D,2,小平球,0,1,623,382,2,512,519,648,543,709,437,639,322,676,375,,,,,0,0
11,5,00:11:22,20468,20478,8,3,A,2,防守回抽,1,2,512,519,1,679,371,601,532,643,457,642,320,655,362,,,,,0,0
11,6,00:11:22,20478,20484,8,3,D,3,推撲球,0,1,679,371,2,692,434,555,550,637,478,608,316,661,359,未過網,D,對手未過網,,0,0
12,1,00:11:37,20923,20959,9,3,B,1,發短球,1,2,0,0,2,509,384,626,546,662,491,574,350,642,326,,,,,0,0
12,2,00:11:38,20959,20972,9,3,C,2,推撲球,0,2,509,384,,456,543,635,544,646,486,563,365,639,328,,,,,0,0
12,3,00:11:39,20972,20980,9,3,A,2,平球,1,1,456,543,1,543,362,575,534,579,486,550,360,655,327,,,,,0,0
12,4,00:11:39,20980,21008,9,3,C,3,平球,0,1,543,362,2,839,326,490,547,588,489,562,345,676,327,未過網,C,對手未過網,,0,0
13,1,00:11:54,21420,21438,10,3,B,1,發短球,1,2,0,0,2,647,378,659,542,622,497,623,323,721,351,,,,,0,0
13,2,00:11:54,21438,21448,10,3,D,2,放小球,0,2,647,378,2,646,429,656,542,633,482,628,320,713,366,,,,,0,0
13,3,00:11:54,21448,21469,10,3,B,2,放小球,0,2,646,429,2,453,376,651,544,629,461,631,316,710,376,,,,,0,0
13,4,00:11:55,21469,21481,10,3,D,3,挑球,0,2,453,376,2,366,388,593,545,582,453,567,331,579,367,未過網,D,對手未過網,,0,0
14,1,00:12:10,21904,21934,11,3,B,1,發短球,1,2,0,0,2,473,357,619,543,660,492,568,348,644,324,,,,,0,0
14,2,00:12:11,21934,21975,11,3,C,2,挑球,0,2,473,357,1,565,603,615,536,619,464,560,351,638,326,,,,,0,0
14,3,00:12:12,21975,21993,11,3,A,2,殺球,0,1,565,603,2,451,335,555,620,537,507,536,308,686,319,,,,,0,0
14,4,00:12:13,21993,22022,11,3,C,2,防守回挑,0,2,451,335,1,824,583,544,610,565,524,530,314,684,323,,,,,0,0
14,5,00:12:14,22022,22033,11,3,B,2,後場抽平球,0,1,824,583,2,660,313,659,588,660,509,570,310,730,314,,,,,0,0
14,6,00:12:14,22033,22062,11,3,C,2,防守回挑,1,2,660,313,1,442,538,776,582,664,516,610,314,742,308,,,,,0,0
14,7,00:12:15,22062,22070,11,3,B,2,殺球,0,1,442,538,2,525,305,668,542,473,538,567,294,696,311,,,,,0,0
14,8,00:12:15,22070,22089,11,3,C,3,防守回抽,1,2,525,305,2,561,473,635,521,415,545,559,296,688,307,未過網,C,對手未過網,,0,0
15,1,00:13:24,24140,24162,12,3,B,1,發短球,1,2,0,0,1,658,379,657,545,619,495,622,324,724,352,,,,,0,0
15,2,00:13:25,24162,24177,12,3,D,2,推撲球,0,1,658,379,2,680,534,651,545,626,485,627,322,710,366,,,,,0,0
15,3,00:13:25,24177,24211,12,3,A,2,防守回挑,1,2,680,534,1,823,298,674,551,589,499,645,321,700,378,,,,,0,0
15,4,00:13:27,24211,24223,12,3,C,2,殺球,0,1,823,298,2,897,558,793,557,560,543,795,292,730,345,,,,,0,0
15,5,00:13:27,24223,24259,12,3,A,2,防守回抽,0,2,897,558,1,563,290,806,564,573,537,831,291,719,335,,,,,0,0
15,6,00:13:28,24259,24268,12,3,C,2,後場抽平球,0,1,563,290,1,598,479,637,503,504,560,642,293,665,330,,,,,0,0
15,7,00:13:28,24268,24288,12,3,A,2,推撲球,0,1,598,479,2,547,320,588,491,480,571,577,285,645,331,,,,,0,0
15,8,00:13:29,24288,24319,12,3,C,2,防守回抽,1,2,547,320,,356,588,592,491,546,573,542,302,695,327,,,,,0,0
15,9,00:13:30,24319,24332,12,3,B,2,殺球,0,1,356,588,2,569,321,559,507,378,586,533,310,687,325,,,,,0,0
15,10,00:13:31,24332,24361,12,3,C,2,防守回挑,1,2,569,321,,620,589,585,523,331,609,518,310,671,327,,,,,0,0
15,11,00:13:32,24361,24374,12,3,B,2,殺球,0,1,620,589,2,488,314,655,536,526,594,565,312,702,318,,,,,0,0
15,12,00:13:32,24374,24404,12,3,D,3,防守回抽,0,2,488,314,2,664,413,598,519,643,600,583,304,699,312,掛網,D,對手掛網,,0,0
16,1,00:13:46,24801,24807,12,4,B,1,發短球,1,2,0,0,1,510,378,619,541,665,492,573,342,646,323,,,,,0,0
16,2,00:13:46,24807,24819,12,4,C,2,推撲球,0,1,510,378,2,676,518,623,540,652,482,565,359,644,325,,,,,0,0
16,3,00:13:47,24819,24832,12,4,A,2,防守回抽,0,2,676,518,2,544,332,641,542,625,488,545,376,646,331,,,,,0,0
16,4,00:13:47,24832,24846,12,4,D,2,平球,0,2,544,332,1,451,520,637,545,581,504,547,371,637,332,,,,,0,0
16,5,00:13:48,24846,24867,12,4,B,3,推撲球,0,1,451,520,2,537,420,670,548,534,516,576,358,618,328,掛網,B,對手掛網,CD,0,0
17,1,00:14:00,25228,25242,13,4,C,1,發短球,1,2,0,0,2,656,446,638,531,716,493,624,357,652,320,,,,,0,0
17,2,00:14:01,25242,25265,13,4,B,3,推撲球,1,2,656,446,2,836,290,635,529,699,478,643,361,663,323,對手落地致勝,D,落地致勝,,0,0
18,1,00:14:18,25764,25779,14,4,A,1,發短球,1,2,0,0,2,681,375,622,485,645,562,621,319,721,354,,,,,0,0
18,2,00:14:19,25779,25790,14,4,D,2,放小球,0,2,681,375,2,713,447,632,479,641,558,625,321,710,365,,,,,0,0
18,3,00:14:19,25790,25802,14,4,A,2,小平球,0,2,713,447,1,551,374,644,479,644,556,638,316,708,381,,,,,0,0
18,4,00:14:20,25802,25820,14,4,D,2,推撲球,0,1,551,374,2,536,532,645,473,642,555,615,324,650,374,,,,,0,0
18,5,00:14:20,25820,25851,14,4,B,3,防守回抽,1,2,536,532,2,844,296,621,485,592,556,596,317,618,362,對手落地致勝,C,落地致勝,,0,0
19,1,00:14:37,26326,26353,14,5,A,1,發長球,1,2,0,0,1,485,313,657,485,629,560,575,352,644,324,,,,,0,0
19,2,00:14:38,26353,26365,14,5,C,2,殺球,0,1,485,313,2,444,552,670,509,582,562,530,323,643,328,,,,,0,0
19,3,00:14:38,26365,26378,14,5,B,2,防守回抽,1,2,444,552,1,520,344,704,528,555,564,505,302,628,333,,,,,0,0
19,4,00:14:39,26378,26388,14,5,D,2,推撲球,0,1,520,344,2,475,520,725,545,522,556,546,293,568,342,,,,,0,0
19,5,00:14:39,26388,26398,14,5,B,2,防守回抽,1,2,475,520,1,540,355,727,554,498,536,574,299,534,339,,,,,0,0
19,6,00:14:39,26398,26421,14,5,D,2,擋小球,1,1,540,355,2,432,448,724,559,483,530,621,303,574,346,,,,,0,0
19,7,00:14:40,26421,26463,14,5,B,2,挑球,1,2,432,448,1,626,293,711,548,507,487,638,310,599,357,,,,,0,0
19,8,00:14:42,26463,26482,14,5,C,2,切球,0,1,626,293,2,444,498,755,550,531,548,623,299,618,344,,,,,0,0
19,9,00:14:42,26482,26517,14,5,B,2,挑球,1,2,444,498,1,772,293,758,549,513,534,623,295,627,345,,,,,0,0
19,10,00:14:43,26517,26539,14,5,D,3,殺球,0,1,772,293,2,369,518,797,559,549,554,762,294,700,339,對手落地致勝,B,落地致勝,CD,0,0
20,1,00:15:05,27155,27212,14,6,D,1,發長球,1,2,0,0,1,484,544,653,529,533,492,627,316,652,354,,,,,0,0
20,2,00:15:07,27212,27231,14,6,B,2,後場抽平球,0,1,484,544,1,579,319,673,534,547,517,591,308,692,330,,,,,0,0
20,3,00:15:07,27231,27253,14,6,C,2,擋小球,0,1,579,319,2,453,480,685,537,490,587,569,309,688,334,,,,,0,0
20,4,00:15:08,27253,27286,14,6,A,3,推撲球,1,2,453,480,2,859,293,565,509,482,548,598,309,647,353,出界,A,對手出界,CD,0,0
21,1,00:15:23,27699,27735,14,7,D,1,發短球,1,2,0,0,2,736,456,719,491,600,551,654,316,628,357,,,,,0,0
21,2,00:15:24,27735,27760,14,7,A,3,放小球,1,2,736,456,2,820,425,711,479,605,552,673,321,649,367,掛網,A,對手掛網,CD,0,0
22,1,00:15:41,28242,28260,15,7,D,1,發短球,1,2,0,0,2,570,448,656,523,524,492,628,316,654,357,,,,,0,0
22,2,00:15:42,28260,28275,15,7,B,2,放小球,0,2,570,448,2,503,380,658,523,536,481,634,315,639,364,,,,,0,0
22,3,00:15:42,28275,28294,15,7,D,2,放小球,0,2,503,380,2,444,432,639,535,559,462,639,320,569,371,,,,,0,0
22,4,00:15:43,28294,28332,15,7,B,2,挑球,1,2,444,432,1,741,288,609,535,543,467,625,317,549,373,,,,,0,0
22,5,00:15:44,28332,28344,15,7,C,2,殺球,0,1,741,288,2,894,540,782,555,529,531,753,286,682,345,,,,,0,0
22,6,00:15:44,28344,28354,15,7,A,2,防守回抽,1,2,894,540,1,779,338,788,555,541,533,777,281,690,338,,,,,0,0
22,7,00:15:45,28354,28364,15,7,D,2,推撲球,0,1,779,338,2,843,536,797,557,543,555,765,288,728,337,,,,,0,0
22,8,00:15:45,28364,28388,15,7,A,2,防守回抽,1,2,843,536,1,554,312,804,553,564,546,732,299,754,340,,,,,0,0
22,9,00:15:46,28388,28401,15,7,C,2,後場抽平球,0,1,554,312,2,605,525,751,542,551,555,627,308,646,349,,,,,0,0
22,10,00:15:46,28401,28412,15,7,B,2,平球,0,2,605,525,2,553,326,737,537,504,547,573,323,648,348,,,,,0,0
22,11,00:15:47,28412,28436,15,7,C,2,擋小球,0,2,553,326,2,805,432,717,537,504,533,588,318,671,347,,,,,0,0
22,12,00:15:47,28436,28459,15,7,A,2,小平球,0,2,805,432,2,829,327,721,473,561,550,652,312,652,354,,,,,0,0
22,13,00:15:48,28459,28489,15,7,C,2,挑球,1,2,829,327,1,479,556,715,478,640,564,745,318,661,358,,,,,0,0
22,14,00:15:49,28489,28503,15,7,B,2,殺球,0,1,479,556,2,682,304,547,500,541,569,711,312,567,313,,,,,0,0
22,15,00:15:50,28503,28532,15,7,C,2,擋小球,0,2,682,304,2,417,452,586,511,448,558,708,311,542,298,,,,,0,0
22,16,00:15:51,28532,28566,15,7,A,2,挑球,1,2,417,452,1,773,291,531,481,479,553,714,313,551,313,,,,,0,0
22,17,00:15:52,28566,28582,15,7,C,2,殺球,0,1,773,291,2,723,522,485,518,685,554,723,295,627,333,,,,,0,0
22,18,00:15:52,28582,28603,15,7,B,2,防守回抽,1,2,723,522,1,817,300,559,516,734,545,730,286,670,331,,,,,0,0
22,19,00:15:53,28603,28619,15,7,C,2,擋小球,1,1,817,300,2,818,424,613,508,759,542,746,293,723,337,,,,,0,0
22,20,00:15:53,28619,28638,15,7,A,2,放小球,0,2,818,424,2,830,407,770,452,729,542,768,308,682,354,,,,,0,0
22,21,00:15:54,28638,28652,15,7,D,2,放小球,1,2,830,407,1,830,428,771,458,683,553,742,308,763,377,,,,,0,0
22,22,00:15:55,28652,28658,15,7,A,3,推撲球,0,1,830,428,2,621,381,774,456,674,569,696,307,805,391,對手落地致勝,D,落地致勝,,0,0
23,1,00:16:14,29226,29257,16,7,B,1,發長球,1,2,0,0,1,824,305,657,545,617,494,621,320,724,348,,,,,0,0
23,2,00:16:15,29257,29271,16,7,D,2,殺球,0,1,824,305,2,870,550,750,561,561,539,656,316,742,308,,,,,0,0
23,3,00:16:15,29271,29284,16,7,A,2,防守回抽,1,2,870,550,1,816,331,781,566,554,554,700,326,791,293,,,,,0,0
23,4,00:16:16,29284,29293,16,7,C,2,推撲球,0,1,816,331,2,776,531,795,559,564,553,765,332,818,288,,,,,0,0
23,5,00:16:16,29293,29316,16,7,A,2,擋小球,1,2,776,531,2,649,342,828,564,565,551,790,332,793,292,,,,,0,0
23,6,00:16:17,29316,29335,16,7,D,2,放小球,0,2,649,342,2,811,437,840,565,562,558,805,330,682,323,,,,,0,0
23,7,00:16:17,29335,29360,16,7,A,2,推撲球,0,2,811,437,2,461,295,747,464,586,560,736,314,657,358,,,,,0,0
23,8,00:16:18,29360,29383,16,7,C,3,後場抽平球,0,2,461,295,2,372,471,724,444,563,552,567,308,654,374,未過網,C,對手未過網,,0,0
24,1,00:16:33,29818,29836,17,7,B,1,發短球,1,2,0,0,2,486,389,618,540,661,491,572,350,643,325,,,,,0,0
24,2,00:16:34,29836,29851,17,7,C,2,推撲球,0,2,486,389,1,439,546,623,541,657,486,555,366,640,324,,,,,0,0
24,3,00:16:35,29851,29862,17,7,A,2,後場抽平球,1,1,439,546,2,458,341,598,540,546,453,539,358,648,330,,,,,0,0
24,4,00:16:35,29862,29890,17,7,C,2,擋小球,0,2,458,341,2,652,426,491,543,546,457,541,343,667,329,,,,,0,0
24,5,00:16:36,29890,29914,17,7,B,2,放小球,0,2,652,426,2,602,403,485,529,601,457,515,312,676,326,,,,,0,0
