index,x,y
344,900,8
345,905,16
346,908,26
347,911,28
348,913,40
349,918,56
350,922,72
351,926,86
352,931,103
353,932,106
354,933,121
355,936,141
356,941,163
357,943,183
358,946,203
359,946,205
360,948,226
361,951,248
362,955,271
363,957,296
364,961,321
365,960,318
366,961,345
368,915,325
369,893,308
370,877,298
371,876,296
372,858,287
373,846,280
374,835,275
375,826,272
376,821,271
377,818,271
378,813,271
380,800,276
381,797,280
390,771,323
391,768,333
392,768,342
394,736,245
395,737,243
396,726,205
397,716,170
398,705,146
399,696,116
400,686,93
401,686,91
402,677,73
403,671,56
404,665,41
405,658,28
406,653,20
407,651,16
408,646,8
409,641,5
418,598,3
420,595,12
421,590,21
422,583,31
423,580,43
424,576,56
425,575,58
426,571,72
427,566,88
428,561,106
429,558,123
432,552,162
433,551,181
434,547,203
435,546,225
462,433,243
463,430,247
464,427,250
465,426,256
466,423,262
467,422,265
468,422,272
469,420,281
470,416,287
472,503,262
474,527,258
475,543,253
476,560,252
477,572,251
478,581,253
479,596,251
510,668,348
511,670,362
520,740,276
521,740,275
526,761,236
527,773,261
528,777,263
529,780,266
530,787,271
531,792,275
532,795,280
533,797,282
534,801,288
535,805,292
536,808,301
537,812,310
538,813,318
539,813,321
540,818,331
541,821,341
542,825,350
543,830,307
544,832,257
545,832,255
546,837,221
547,840,192
548,841,166
549,845,143
550,846,126
551,846,121
552,848,105
553,851,91
554,852,80
555,855,68
556,856,63
557,856,61
558,858,55
559,861,48
560,861,43
561,863,42
562,863,42
563,865,43
564,866,43
565,866,47
566,868,50
567,868,56
568,868,62
569,868,63
570,868,72
571,868,83
572,868,95
573,868,108
574,868,122
575,868,123
576,868,138
577,868,156
578,868,173
579,868,192
580,868,211
581,867,212
582,868,232
583,868,255
584,868,276
585,868,301
586,867,318
587,868,323
588,871,342
589,868,367
591,808,323
592,795,307
593,793,306
594,780,296
595,771,288
596,763,281
603,770,273
604,783,278
606,797,280
607,808,278
608,820,283
609,828,290
610,836,291
611,840,292
612,846,298
613,852,306
614,861,315
615,868,325
617,830,315
620,695,243
621,672,233
622,655,226
623,652,226
624,638,221
625,625,217
626,615,215
640,530,303
641,530,305
642,526,318
643,523,331
644,521,343
645,521,353
660,513,296
661,506,308
662,498,322
663,491,336
664,486,348
665,485,351
666,480,365
667,473,381
668,468,397
669,466,413
670,461,428
671,461,430
672,456,448
673,453,466
674,448,487
675,446,505
676,443,521
677,443,526
678,441,546
679,437,566
680,430,521
681,431,463
682,422,427
683,425,422
684,421,387
685,418,363
686,418,343
687,415,323
688,413,313
689,413,311
690,413,301
691,412,292
692,411,285
693,411,281
694,411,277
695,411,277
696,411,275
697,411,275
698,411,273
699,410,275
708,420,287
710,425,287
711,426,287
712,426,286
713,427,287
714,428,290
715,430,290
716,431,292
717,432,295
718,433,298
720,438,310
721,441,318
722,441,327
723,441,338
724,443,350
725,445,351
726,447,372
727,445,377
728,447,391
729,450,406
732,461,255
733,465,198
734,468,150
735,471,112
736,475,82
737,475,81
738,476,55
739,478,31
740,482,11
768,531,6
769,533,18
770,536,30
771,536,41
772,538,52
773,538,55
774,541,66
775,542,78
782,570,268
783,572,290
784,576,311
785,576,312
786,580,332
787,583,353
788,585,373
810,651,365
811,648,378
813,622,356
814,608,332
816,598,313
840,626,272
841,640,272
842,656,275
848,728,296
849,738,303
850,747,312
851,750,312
852,761,321
853,771,331
854,782,343
855,791,356
856,798,365
857,801,367
858,810,381
859,816,387
860,806,293
861,802,236
862,801,190
863,801,186
864,798,147
865,795,112
866,795,83
867,793,58
868,792,38
869,791,37
870,791,18
871,791,5
896,786,5
897,785,16
898,785,25
899,785,26
900,783,38
901,785,51
902,785,65
903,786,77
904,786,91
905,786,91
906,783,102
907,791,201
909,792,310
910,793,348
911,795,350
912,796,383
913,797,417
914,798,450
915,801,478
916,801,505
917,800,506
918,800,533
919,802,560
920,805,563
921,807,568
922,808,572
923,810,573
924,813,578
925,818,583
926,821,593
927,823,601
928,826,612
929,825,612
930,828,618
931,830,623
932,832,628
933,833,632
934,836,637
935,836,636
936,837,638
937,838,641
938,840,643
939,842,646
