index,x,y
319,661,277
321,652,265
322,645,260
323,640,256
324,635,252
325,631,252
326,628,252
327,626,253
328,623,255
329,620,258
330,620,261
331,618,262
332,617,265
333,616,271
334,615,278
335,613,283
336,612,291
337,612,298
338,612,300
339,611,307
343,637,268
345,655,228
346,666,201
347,678,176
348,690,157
349,701,138
350,701,140
351,711,123
352,720,110
353,728,98
354,737,91
355,743,83
356,746,81
357,753,76
358,760,73
359,768,71
360,773,71
361,781,71
362,783,71
363,788,73
364,796,78
365,802,83
366,808,91
367,813,100
368,816,101
369,821,110
370,826,122
371,831,135
372,836,148
373,841,163
374,841,165
375,846,180
376,851,200
377,856,218
378,858,238
379,863,258
380,863,258
381,867,280
382,871,302
383,876,325
384,878,346
385,866,323
386,865,323
387,857,300
388,851,287
389,845,278
390,841,271
391,840,267
392,837,266
393,836,263
394,836,262
395,835,263
396,833,263
397,832,266
398,832,268
399,832,271
400,831,275
401,831,280
402,830,285
403,828,291
404,828,291
405,830,300
406,830,308
407,831,316
408,830,326
409,830,333
412,835,265
413,836,226
414,838,192
415,838,166
416,838,162
417,841,140
418,841,117
419,843,98
420,846,81
421,846,70
422,847,63
423,848,52
424,850,46
425,851,37
426,852,32
427,853,28
428,853,26
429,853,23
430,855,21
431,855,21
432,856,22
433,856,25
434,856,26
435,856,31
436,856,36
437,856,43
438,856,53
439,856,66
440,855,66
441,853,78
442,853,91
443,853,106
444,851,121
445,851,137
446,851,137
447,851,157
448,851,176
449,851,196
450,850,217
451,848,236
452,850,238
453,848,260
454,848,282
455,847,305
469,711,278
475,635,268
476,636,268
477,617,263
490,521,273
491,516,282
492,508,292
493,503,300
494,501,302
495,496,311
496,491,325
497,485,336
498,480,351
499,475,363
500,475,366
501,472,373
502,468,340
503,471,313
504,470,293
505,470,276
506,470,272
507,471,258
508,471,247
509,471,238
510,471,230
511,471,226
512,473,222
513,473,218
514,475,216
515,473,213
516,475,211
517,476,211
518,475,212
519,477,212
520,478,216
521,477,227
522,473,250
523,471,272
524,471,275
525,468,293
526,468,313
527,466,332
528,466,350
529,466,368
530,465,367
531,465,386
532,466,406
533,465,423
534,465,441
535,465,407
536,463,408
537,468,372
538,471,343
539,472,323
540,473,307
541,475,297
542,475,293
543,477,282
544,477,275
545,481,270
546,482,265
547,483,262
548,483,258
549,485,258
550,488,258
551,490,258
552,491,260
553,492,262
554,492,262
555,493,263
556,493,268
560,506,290
561,508,293
565,497,235
566,497,233
567,493,207
568,491,183
569,490,163
570,486,148
571,486,135
572,486,132
573,483,120
574,482,111
575,481,102
576,481,97
577,481,93
578,480,91
579,480,88
580,480,87
581,480,87
582,478,87
583,478,90
584,478,92
585,478,97
586,478,102
587,478,111
588,477,118
589,477,128
590,477,130
591,477,141
592,476,153
593,476,168
594,478,182
595,478,198
596,478,201
597,478,217
598,478,236
599,478,256
600,480,273
601,480,292
602,480,295
603,482,315
606,631,271
607,653,265
608,657,262
609,668,262
610,732,263
616,631,243
619,611,256
628,538,325
629,531,336
630,525,347
631,520,358
632,518,361
633,515,373
634,517,380
635,561,350
640,692,271
641,686,280
642,700,273
645,736,268
646,746,267
647,760,267
648,775,270
649,785,272
650,786,273
651,796,276
652,805,281
653,812,283
654,822,291
655,830,298
656,832,300
657,838,306
658,846,316
659,853,326
661,831,271
663,805,216
664,786,177
665,770,141
666,755,113
667,742,88
668,740,86
669,728,66
670,717,46
671,707,30
672,696,15
673,688,5
674,687,3
689,588,3
690,581,11
691,577,22
692,576,23
693,571,37
694,565,52
695,558,68
696,553,87
697,550,102
698,548,107
699,546,123
701,537,163
702,533,185
703,531,206
704,532,207
705,528,230
706,526,253
707,522,276
708,521,296
714,605,247
715,611,243
716,613,242
717,621,241
718,626,241
719,631,241
720,635,236
723,613,231
725,582,231
726,568,231
727,560,231
728,557,231
729,551,233
730,540,236
731,531,241
732,523,247
733,517,253
734,516,253
735,511,261
736,503,271
737,498,278
738,491,292
739,486,303
740,486,303
741,481,316
742,477,328
743,510,311
748,612,240
749,627,231
750,638,228
751,646,226
752,648,225
753,656,226
754,628,243
760,523,336
761,511,351
762,500,366
763,491,381
764,490,382
765,478,400
766,471,370
767,475,328
768,476,306
769,475,286
770,476,286
771,476,271
772,476,256
773,478,248
774,480,241
775,481,236
776,481,233
777,481,230
778,483,228
779,485,226
783,482,233
784,478,238
785,476,241
786,476,242
787,473,245
788,472,247
789,470,252
790,463,261
791,460,271
792,457,277
793,455,286
794,455,290
795,451,300
796,450,312
797,446,326
798,445,341
799,443,353
800,445,352
809,640,271
812,681,266
813,690,270
814,703,271
815,713,275
816,725,278
817,732,281
818,736,283
819,745,288
827,771,318
828,782,325
829,788,331
830,801,285
831,798,266
832,796,248
833,796,233
834,793,223
835,793,213
836,792,208
837,792,203
838,791,197
839,791,192
840,788,188
841,788,187
842,788,186
843,787,186
844,786,186
845,786,187
846,786,190
847,786,193
848,786,196
849,785,201
850,783,208
851,782,217
852,781,227
853,781,236
854,781,238
855,781,248
856,780,261
857,778,276
858,777,292
859,768,273
860,768,275
861,765,261
862,761,252
863,760,248
864,758,246
865,758,246
866,758,245
867,757,245
868,757,245
869,756,247
870,758,248
871,760,246
872,760,241
873,761,233
874,758,228
875,758,226
876,756,223
877,756,222
878,756,222
879,755,222
880,752,222
881,752,225
882,751,227
883,750,231
884,750,232
885,750,236
886,748,242
887,747,248
888,747,257
889,746,266
890,745,266
891,746,275
892,742,286
893,741,298
894,741,308
910,660,208
911,656,208
912,653,208
913,648,208
914,646,211
915,643,213
916,640,218
917,636,222
918,633,230
919,631,236
925,607,196
926,607,191
927,596,151
928,588,120
929,581,92
930,575,68
931,571,50
932,571,46
933,566,28
934,561,12
935,555,3
953,508,8
954,506,21
955,503,35
956,502,37
957,501,51
958,498,68
959,496,88
960,495,107
961,493,126
962,493,130
963,491,148
964,491,171
965,488,192
966,487,216
967,486,240
968,487,241
969,485,262
970,486,282
973,612,175
975,632,150
976,660,121
977,681,103
978,695,93
979,708,81
980,708,81
981,720,75
982,730,71
983,738,67
984,748,66
985,753,66
986,757,66
987,763,66
988,768,68
989,776,71
990,781,76
991,786,78
992,787,81
993,792,86
994,796,91
995,801,98
996,806,106
997,808,113
998,811,116
999,813,121
1000,818,131
1001,821,141
1002,825,151
1003,827,161
1004,828,163
1005,831,172
1006,833,183
1007,836,195
1008,838,210
1009,835,217
1010,835,217
1011,828,221
1012,821,226
1013,813,228
1023,788,283
1024,787,292
1025,785,303
1026,783,316
1027,781,326
1028,780,331
1029,780,342
1030,778,356
1031,776,367
1032,776,372
1033,775,370
1036,773,370
1037,775,370
1038,775,371
1039,773,375
1040,773,375
1041,776,377
1042,775,381
1043,773,382
1044,773,382
1045,773,383
1046,772,385
1047,771,385
1048,771,386
1049,773,386
1050,772,383
1051,772,383
1052,772,385
1053,772,383
