rally,ball_round,time,start_frame,end_frame,roundscore_AB,roundscore_CD,player,server,ball_type,backhand,hit_height,hit_x,hit_y,return_height,return_x,return_y,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,lose_reason,fault_player,score_reason,score_team,flaw,db
12,1,00:10:01,18030,18043,7,5,C,1,發短球,1,2,0,0,2,718,465,618,525,706,486,632,354,660,314,,,,,0,0
12,2,00:10:01,18043,18053,7,5,B,2,推撲球,0,2,718,465,1,598,365,622,526,708,479,647,360,653,315,,,,,0,0
12,3,00:10:01,18053,18078,7,5,C,2,網前小球,0,1,598,365,2,446,500,626,545,704,450,643,363,649,317,,,,,0,0
12,4,00:10:02,18078,18101,7,5,A,3,平球,1,2,446,500,2,458,423,496,533,633,481,669,354,622,313,掛網,A,對手掛網,CD,0,0
13,1,00:10:14,18449,18477,7,6,C,1,發短球,1,2,0,0,2,627,449,534,489,647,524,657,355,631,319,,,,,0,0
13,2,00:10:15,18477,18491,7,6,A,2,網前小球,0,2,627,449,1,631,378,559,473,647,520,653,364,633,318,,,,,0,0
13,3,00:10:16,18491,18507,7,6,C,2,網前小球,0,1,631,378,1,822,491,610,463,646,532,657,363,637,315,,,,,0,0
13,4,00:10:16,18507,18519,7,6,B,2,平球,0,1,822,491,2,772,316,636,461,735,516,670,367,656,314,,,,,0,0
13,5,00:10:17,18519,18555,7,6,D,2,挑球,1,2,772,316,1,809,599,571,488,786,502,662,368,677,309,,,,,0,0
13,6,00:10:18,18555,18568,7,6,B,2,殺球,0,1,809,599,2,732,316,629,552,772,604,613,326,755,316,,,,,0,0
13,7,00:10:18,18568,18601,7,6,D,2,挑球,1,2,732,316,1,543,596,650,550,770,655,617,329,744,314,,,,,0,0
13,8,00:10:20,18601,18612,7,6,B,2,殺球,0,1,543,596,2,622,331,621,517,521,612,557,321,724,321,,,,,0,0
13,9,00:10:20,18612,18630,7,6,C,2,平球,1,2,622,331,1,502,555,580,522,480,621,558,324,724,323,,,,,0,0
13,10,00:10:21,18630,18641,7,6,B,2,殺球,0,1,502,555,2,716,323,665,543,500,555,552,320,716,322,,,,,0,0
13,11,00:10:21,18641,18681,7,6,D,2,挑球,1,2,716,323,1,494,549,666,558,513,537,548,313,721,316,,,,,0,0
13,12,00:10:22,18681,18690,7,6,B,2,殺球,0,1,494,549,2,501,309,649,554,474,552,558,310,711,315,,,,,0,0
13,13,00:10:23,18690,18707,7,6,C,2,平球,1,2,501,309,1,454,504,656,542,463,568,556,305,717,309,,,,,0,0
13,14,00:10:23,18707,18716,7,6,B,2,推撲球,0,1,454,504,2,526,317,666,550,442,524,539,313,704,308,,,,,0,0
13,15,00:10:23,18716,18748,7,6,C,2,挑球,1,2,526,317,1,417,550,651,553,477,503,530,313,703,309,,,,,0,0
13,16,00:10:24,18748,18764,7,6,A,2,平球,0,1,417,550,1,611,298,443,559,534,497,533,300,698,309,,,,,0,0
13,17,00:10:25,18764,18776,7,6,C,2,平球,1,1,611,298,1,555,488,416,560,577,514,550,294,717,310,,,,,0,0
13,18,00:10:25,18776,18798,7,6,B,2,網前小球,1,1,555,488,2,696,365,430,569,584,510,565,307,723,316,,,,,0,0
13,19,00:10:26,18798,18840,7,6,D,2,挑球,0,2,696,365,1,747,615,534,579,606,495,602,341,752,338,,,,,0,0
13,20,00:10:28,18840,18852,7,6,A,2,殺球,0,1,747,615,2,511,321,733,622,641,511,581,320,753,318,,,,,0,0
13,21,00:10:28,18852,18868,7,6,C,2,平球,0,2,511,321,1,472,508,751,631,637,510,576,321,749,316,,,,,0,0
13,22,00:10:28,18868,18878,7,6,B,2,推撲球,0,1,472,508,2,591,326,609,593,556,509,572,323,732,317,,,,,0,0
13,23,00:10:29,18878,18900,7,6,C,2,網前小球,1,2,591,326,2,831,493,599,578,516,515,557,320,721,320,,,,,0,0
13,24,00:10:30,18900,18913,7,6,A,2,推撲球,0,2,831,493,1,675,323,738,521,504,492,551,316,729,320,,,,,0,0
13,25,00:10:30,18913,18925,7,6,C,2,平球,1,1,675,323,2,638,535,767,523,550,523,607,322,758,329,,,,,0,0
13,26,00:10:30,18925,18949,7,6,B,2,網前小球,0,2,638,535,2,777,348,781,532,581,533,629,324,746,323,,,,,0,0
13,27,00:10:31,18949,18990,7,6,D,2,挑球,1,2,777,348,1,533,607,732,569,595,501,628,339,752,335,,,,,0,0
13,28,00:10:33,18990,19016,7,6,A,2,切球,0,1,533,607,2,452,364,475,610,545,513,552,314,728,322,,,,,0,0
13,29,00:10:33,19016,19056,7,6,C,2,挑球,0,2,452,364,1,423,614,515,609,586,511,512,340,721,329,,,,,0,0
13,30,00:10:35,19056,19066,7,6,A,2,殺球,0,1,423,614,2,490,316,406,622,537,519,539,321,719,322,,,,,0,0
13,31,00:10:35,19066,19086,7,6,C,2,平球,1,2,490,316,1,439,572,411,625,544,529,539,315,712,317,,,,,0,0
13,32,00:10:36,19086,19098,7,6,A,2,殺球,0,1,439,572,2,636,322,436,598,558,528,538,311,709,322,,,,,0,0
13,33,00:10:36,19098,19139,7,6,C,2,挑球,1,2,636,322,1,426,616,467,564,589,519,541,310,710,320,,,,,0,0
13,34,00:10:37,19139,19156,7,6,A,2,切球,0,1,426,616,2,788,397,409,628,621,537,545,316,735,333,,,,,0,0
13,35,00:10:38,19156,19175,7,6,D,2,網前小球,1,2,788,397,2,737,442,403,652,609,532,552,324,717,351,,,,,0,0
13,36,00:10:39,19175,19200,7,6,B,3,網前小球,1,2,737,442,2,720,418,567,616,750,470,619,320,700,377,掛網,B,對手掛網,CD,0,0
14,1,00:11:04,19920,19944,7,7,C,1,發長球,1,2,0,0,1,822,521,616,539,709,491,635,358,661,317,,,,,0,0
14,2,00:11:04,19944,19961,7,7,B,2,切球,0,1,822,521,1,788,358,616,538,750,507,645,358,675,316,,,,,0,0
14,3,00:11:05,19961,19981,7,7,C,2,網前小球,1,1,788,358,2,847,475,612,543,776,538,670,361,716,316,,,,,0,0
14,4,00:11:06,19981,19997,7,7,B,2,推撲球,0,2,847,475,1,564,316,590,555,774,507,783,344,689,314,,,,,0,0
14,5,00:11:06,19997,20009,7,7,D,2,殺球,0,1,564,316,2,654,536,580,566,774,521,778,331,635,311,,,,,0,0
14,6,00:11:06,20009,20036,7,7,B,2,挑球,1,2,654,536,1,603,301,559,558,743,535,757,324,566,326,,,,,0,0
14,7,00:11:07,20036,20062,7,7,C,2,切球,0,1,603,301,2,527,464,532,555,725,550,647,292,606,348,,,,,0,0
14,8,00:11:08,20062,20080,7,7,A,2,推撲球,1,2,527,464,1,509,296,517,509,709,529,625,293,632,347,,,,,0,0
14,9,00:11:09,20080,20102,7,7,C,2,切球,0,1,509,296,2,446,467,486,524,702,530,599,299,616,352,,,,,0,0
14,10,00:11:10,20102,20136,7,7,A,2,挑球,1,2,446,467,1,769,289,502,504,656,510,550,312,605,356,,,,,0,0
14,11,00:11:11,20136,20159,7,7,C,2,切球,0,1,769,289,2,582,475,546,540,769,556,760,289,658,349,,,,,0,0
14,12,00:11:11,20159,20183,7,7,B,2,推撲球,0,2,582,475,1,514,307,534,505,777,532,766,290,659,338,,,,,0,0
14,13,00:11:12,20183,20207,7,7,C,2,切球,0,1,514,307,2,437,456,460,530,689,531,572,298,616,350,,,,,0,0
14,14,00:11:13,20207,20239,7,7,A,3,網前小球,1,2,437,456,2,499,423,489,488,646,506,582,304,622,354,掛網,A,對手掛網,CD,0,0
15,1,00:11:33,20797,20822,8,7,C,1,發短球,1,2,0,0,2,629,454,539,491,650,521,658,357,632,318,,,,,0,0
15,2,00:11:34,20822,20834,8,7,A,2,推撲球,0,2,629,454,2,649,322,555,480,653,525,654,363,635,315,,,,,0,0
15,3,00:11:34,20834,20848,8,7,D,2,平球,0,2,649,322,1,732,521,590,449,644,528,644,358,651,315,,,,,0,0
15,4,00:11:34,20848,20882,8,7,B,3,推撲球,0,1,732,521,2,543,293,615,451,681,533,618,351,666,314,對手落地致勝,D,落地致勝,AB,0,0
16,1,00:11:51,21344,21377,9,7,B,1,發短球,1,2,0,0,2,623,386,627,554,654,485,644,316,567,353,,,,,0,0
16,2,00:11:52,21377,21389,9,7,D,2,網前小球,1,2,623,386,2,541,465,616,551,641,466,645,315,576,355,,,,,0,0
16,3,00:11:52,21389,21404,9,7,B,2,網前小球,1,2,541,465,2,544,321,598,552,604,472,633,320,573,368,,,,,0,0
16,4,00:11:53,21404,21432,9,7,C,2,網前小球,0,2,544,321,2,794,452,574,553,604,482,626,318,598,372,,,,,0,0
16,5,00:11:54,21432,21470,9,7,B,2,挑球,0,2,794,452,1,741,292,586,571,720,478,631,316,667,371,,,,,0,0
16,6,00:11:55,21470,21482,9,7,C,2,殺球,0,1,741,292,2,904,558,577,556,805,558,724,290,714,340,,,,,0,0
16,7,00:11:56,21482,21506,9,7,B,2,網前小球,1,2,904,558,2,850,376,574,561,825,563,724,287,707,335,,,,,0,0
16,8,00:11:56,21506,21522,9,7,D,2,推撲球,1,2,850,376,1,753,555,618,564,813,531,748,304,781,347,,,,,0,0
16,9,00:11:57,21522,21532,9,7,A,2,平球,0,1,753,555,1,749,358,702,571,758,465,703,304,816,349,,,,,0,0
16,10,00:11:57,21532,21547,9,7,D,2,推撲球,0,1,749,358,2,582,550,696,564,750,470,668,309,805,346,,,,,0,0
16,11,00:11:58,21547,21580,9,7,A,2,挑球,1,2,582,550,1,775,299,640,558,721,489,643,320,787,337,,,,,0,0
16,12,00:11:59,21580,21589,9,7,D,2,殺球,0,1,775,299,2,836,560,585,560,802,547,660,329,740,295,,,,,0,0
16,13,00:11:59,21589,21607,9,7,B,2,平球,1,2,836,560,1,795,330,595,568,837,573,679,329,744,289,,,,,0,0
16,14,00:12:00,21607,21622,9,7,D,2,推撲球,0,1,795,330,2,802,544,585,558,867,583,711,328,812,288,,,,,0,0
16,15,00:12:00,21622,21636,9,7,B,2,平球,1,2,802,544,1,727,338,595,556,864,580,692,327,794,302,,,,,0,0
16,16,00:12:01,21636,21654,9,7,C,3,推撲球,1,1,727,338,2,724,402,584,559,833,565,679,336,750,304,掛網,C,對手掛網,AB,0,0
17,1,00:12:17,22125,22157,9,8,B,1,發短球,1,2,0,0,2,653,378,672,560,628,487,734,352,633,327,,,,,0,0
17,2,00:12:18,22157,22175,9,8,C,2,推撲球,0,2,653,378,1,476,546,661,552,649,470,732,364,633,327,,,,,0,0
17,3,00:12:19,22175,22189,9,8,A,2,平球,1,1,476,546,1,539,331,586,543,622,474,687,382,632,322,,,,,0,0
17,4,00:12:19,22189,22199,9,8,D,2,殺球,0,1,539,331,2,636,516,452,559,617,495,658,372,589,324,,,,,0,0
17,5,00:12:19,22199,22213,9,8,B,2,平球,0,2,636,516,1,674,359,455,564,662,508,681,358,564,325,,,,,0,0
17,6,00:12:20,22213,22241,9,8,C,3,推撲球,0,1,674,359,2,421,647,513,553,704,524,661,355,599,320,對手落地致勝,A,落地致勝,CD,0,0
18,1,00:13:05,23561,23593,10,8,D,1,發長球,1,2,0,0,1,879,572,727,494,630,531,651,317,630,356,,,,,0,0
18,2,00:13:06,23593,23609,10,8,A,2,殺球,0,1,879,572,2,683,322,794,530,648,533,704,316,584,328,,,,,0,0
18,3,00:13:06,23609,23640,10,8,C,2,挑球,0,2,683,322,1,832,619,833,631,688,536,723,312,565,316,,,,,0,0
18,4,00:13:08,23640,23651,10,8,A,2,殺球,0,1,832,619,2,541,335,790,632,711,520,737,316,575,322,,,,,0,0
18,5,00:13:08,23651,23666,10,8,D,2,平球,1,2,541,335,1,515,511,835,611,679,516,719,312,558,316,,,,,0,0
18,6,00:13:08,23666,23675,10,8,B,2,推撲球,0,1,515,511,2,535,320,676,591,585,512,701,313,542,318,,,,,0,0
18,7,00:13:09,23675,23687,10,8,D,2,平球,0,2,535,320,1,714,498,617,581,546,516,701,319,540,319,,,,,0,0
18,8,00:13:09,23687,23711,10,8,B,2,網前小球,0,1,714,498,2,831,366,608,577,599,506,709,315,570,329,,,,,0,0
18,9,00:13:10,23711,23737,10,8,C,2,挑球,1,2,831,366,1,921,575,649,572,700,485,757,340,573,329,,,,,0,0
18,10,00:13:11,23737,23750,10,8,A,2,殺球,0,1,921,575,2,512,331,796,581,703,501,763,329,576,324,,,,,0,0
18,11,00:13:11,23750,23775,10,8,D,3,平球,1,2,512,331,2,509,404,883,561,686,510,731,343,584,321,掛網,D,對手掛網,AB,0,0
19,1,00:13:39,24589,24612,10,9,A,1,發短球,1,2,0,0,2,619,380,663,489,625,547,648,315,571,348,,,,,0,0
19,2,00:13:40,24612,24625,10,9,D,2,網前小球,1,2,619,380,1,606,515,648,474,619,542,644,315,574,360,,,,,0,0
19,3,00:13:40,24625,24646,10,9,B,2,平球,1,1,606,515,2,810,339,643,476,622,531,635,325,595,376,,,,,0,0
19,4,00:13:41,24646,24662,10,9,C,2,網前小球,1,2,810,339,1,544,437,726,506,606,529,725,334,630,374,,,,,0,0
19,5,00:13:42,24662,24679,10,9,B,2,網前小球,1,1,544,437,2,710,376,763,537,574,490,762,331,602,358,,,,,0,0
19,6,00:13:42,24679,24689,10,9,D,2,網前小球,1,2,710,376,1,586,476,693,563,599,460,706,327,611,366,,,,,0,0
19,7,00:13:42,24689,24719,10,9,B,3,推撲球,0,1,586,476,2,381,296,625,571,621,466,674,321,670,373,出界,B,對手出界,CD,0,0
20,1,00:13:59,25182,25207,10,10,C,1,發短球,1,2,0,0,2,628,451,671,536,548,486,659,354,626,317,,,,,0,0
20,2,00:14:00,25207,25222,10,10,B,2,推撲球,0,2,628,451,2,542,321,675,539,553,479,646,357,628,322,,,,,0,0
20,3,00:14:00,25222,25237,10,10,D,2,平球,0,2,542,321,2,484,557,645,552,601,468,644,362,612,313,,,,,0,0
20,4,00:14:01,25237,25251,10,10,A,2,平球,1,2,484,557,1,628,320,580,563,607,471,687,350,593,320,,,,,0,0
20,5,00:14:01,25251,25263,10,10,D,2,殺球,0,1,628,320,2,670,511,487,562,627,494,686,350,588,319,,,,,0,0
20,6,00:14:02,25263,25282,10,10,B,3,網前小球,0,2,670,511,2,741,405,500,555,687,509,710,344,610,316,未過網,B,對手未過網,CD,0,0
21,1,00:14:14,25649,25667,11,10,C,1,發短球,1,2,0,0,2,672,456,725,492,643,537,634,356,661,320,,,,,0,0
21,2,00:14:15,25667,25685,11,10,A,2,網前小球,1,2,672,456,2,757,350,725,483,642,536,648,354,662,316,,,,,0,0
